"时间戳","社会统一信用代码 主键","企业名称","省","行政区划省","市","行政区划市","区县","行政区划区县","详细地址","国民经济门类","国民经济大类","国民经济中类","国民经济小类","上报状态 1已上报 0未上报","上报时间","上报时间字符串yyyyMMdd","是否规上企业 1 是 0 否","国民经济门类","国民经济大类","国民经济中类","国民经济小类","乡镇/街道","乡镇/街道名称","行业监管大类","是否编辑","是否修改","创建人","创建日期","修改人","修改日期","数据来源","标准地址","经度","纬度","风险报告ID（二次加工，最新一次近两年）","企业安全风险等级,字典：ep_last_level(A、B、C、D)","上报方式","年份标志","生产经营地址","标准地址id"
2026-03-16 18:31:37.000,"91320500MA1XNLBH0Q",苏州昊祥纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇南环路南侧（红洲村）,C,"17","175","1751","0",,"20250213","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:49.000,"92320509MA26P9M15J",吴江区黎里镇德明塑料制品经营部,江苏省,"320000",苏州市,"320500",吴江区,"320509",,C,"29","292","2929","2",,"20240126","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320509107",汾湖高新区（黎里镇）,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XP89L64",弘福瑞昇（苏州）微创医疗科技有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",苏州市常熟市辛庄镇新阳大道156号,C,"33","332","3329","0",,"20250115","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320581120",辛庄镇,E,,,,,,,,江苏省苏州市常熟市辛庄镇新阳大道156号,"120.645155","31.54164",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1XPW7B73",苏州苏贝安木业股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市虞山镇珠海路85号,C,"21","211",,"2",,"20250111","0",制造业,家具制造业,木质家具制造,,"320581007",常福街道,E_5,"0","1",,,,,,江苏省苏州市常熟市虞山街道珠海路85号,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XQ9DJ3E",苏州豪鸿业包装材料股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区七都镇沈家湾村吴越北路与七都大道交叉口往南500米,C,"29","292",,"2",,"20240108","0",制造业,橡胶和塑料制品业,塑料制品业,,"320509104",七都镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XR2LC35",苏州宝岚木业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市港口开发区滨江大道158号,C,"20","201","2011","0",,"20250120","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,锯材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇滨江大道158号2号,"121.16245","31.661343",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1XRN0250",苏州超戈精密机械股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区渭塘镇渭北村黄家浜140号,C,"34","348","3484","2",,"20250215","0",制造业,通用设备制造业,通用零部件制造,机械零部件加工,"320507107",渭塘镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XTHXU9E",苏州宫廷玉墅家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市辛庄镇杨园工业区捷达路1号,C,"21","211",,"2",,"20250506","0",制造业,家具制造业,木质家具制造,,"320581120",辛庄镇,E_5,"0","1",,,,,,江苏省苏州市常熟市辛庄镇捷达路1号,"120.656908","31.51963",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XUFRU05",苏州久荣智能科技股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",张浦镇振新东路1963号,C,"22","223","2239","0",,"20250217","0",制造业,造纸和纸制品业,纸制品制造,其他纸制品制造,"320583111",张浦镇,E,,,,,,,,江苏省苏州市昆山市张浦镇振新东路1963号003幢,"120.969","31.312",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1XUQFE39",苏州利耐特研磨材料股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区阳澄湖镇凤阳路159号,C,"41","419",,"2",,"20240121","0",制造业,其他制造业,其他未列明制造业,,"320507111",度假区（阳澄湖镇）,E_8,,,,,,,,江苏省苏州市相城区阳澄湖镇凤阳路159号,"120.723315","31.488071",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1XY66X9D",苏州瀚久纺织整理股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江市盛泽镇大谢村,C,"17","175","1752","0",,"20250106","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1XYQFL2K",苏州林泰木业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市港口开发区滨江大道158号,C,"20","201","2011","0",,"20250120","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,锯材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1Y06F607",苏州利丹喷涂股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市市双凤镇新湖双湖路3-3号,C,"33","336",,"2",,"20240112","0",制造业,金属制品业,金属表面处理及热处理加工,,"320585109",双凤镇,E_4,,,,,,,,江苏省苏州市太仓市双凤镇双湖路3-1号,"121.05015","31.4856",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y38BR9M",苏州恒创祥模具科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区渭塘镇珍珠湖路9号（苏州市相城区金达塑料制品厂）南侧,C,"34","348","3484","2",,"20240118","0",制造业,通用设备制造业,通用零部件制造,机械零部件加工,"320507107",渭塘镇,E_4,,,,,,,,江苏省苏州市相城区渭塘镇珍珠湖路9-1号,"120.651578","31.468383",,,"1",,,
2026-03-16 18:31:49.000,"92320509MAC6L21J6R",吴江区木子李钢丝绳经营部,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区东太湖生态旅游度假区（太湖新城）友谊村10、12组,C,"33","334",,"2",,"20250221","0",制造业,金属制品业,金属丝绳及其制品制造,,"320509005",八坼街道,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y3Q8LX1",苏州天智再生资源股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇兴桥村华辉路185号,C,"42","422",,"2",,,"0",制造业,废弃资源综合利用业,非金属废料和碎屑加工处理,,"320509103",吴江高新区（盛泽镇）,N,"0","1",,,,,,江苏省苏州市吴江区盛泽镇华辉路185号,"120.674085","30.896138",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y448U9H",苏州有彩装饰工程股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区黎里镇镇东工业小区2幢,C,"33","331","3311","2",,"20240112","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320509107",汾湖高新区（黎里镇）,E_4,,,,,,,,江苏省苏州市吴江区黎里镇镇东工业小区,"120.711476","30.994307",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y4BDP9C",苏州纷冉服饰股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区前桥路99号1幢102,C,"18","183",,"2",,"20240119","0",制造业,纺织服装、服饰业,服饰制造,,"320505004",枫桥街道,E_6,,,,,,,,江苏省苏州市虎丘区枫桥街道前桥路99号1幢,"120.50329","31.338234",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y5JXRXH",苏州佰思奇食品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区黎里镇黎民北路东侧1206号,C,"14","149","1499","2",,"20250114","0",制造业,食品制造业,其他食品制造,其他未列明食品制造,"320509107",汾湖高新区（黎里镇）,E_5,"0","1",,,,,,江苏省苏州市吴江区黎里镇黎民北路1206号,"120.717773","31.028648",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y74QH3N",苏州新起航环保科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区松陵镇开发区交通南路与凌益路交叉口向西北160米3幢1楼19号门,C,"42","421",,"2",,"20250211","0",制造业,废弃资源综合利用业,金属废料和碎屑加工处理,,"320509003",江陵街道,N,"0","1",,,,,,江苏省苏州市吴江区江陵街道凌益路1号,"120.667546","31.116747",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y87K26H",苏州杰顺化纤股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区平望镇民营经济集中区中兴路2号,C,"17","175","1751","2",,"20240110","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509102",平望镇,E_6,,,,,,,,江苏省苏州市吴江区平望镇中兴路2号,"120.82779","31.556099",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y8DCB5B",苏州瑟盾门窗股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区渭塘镇澄阳路3302号,C,"33","331","3312","2",,"20240229","0",制造业,金属制品业,结构性金属制品制造,金属门窗制造,"320507107",渭塘镇,E_4,,,,,,,,江苏省苏州市相城区渭塘镇凤凰泾村澄阳路3302号,"120.667662","31.483009",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y9GFT59",苏州全民纺织有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇南二环路1388号B栋5号,C,"17","175","1752","2",,"20250110","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E_6,"0","1",,,,,,江苏省苏州市吴江区盛泽镇红洲村南二环路1388号,"120.666124","30.882314",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Y9XP676",苏州欧恩伊包装材料股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市相城区望亭镇锦阳路101号2幢,C,"22","223",,"2",,"20240628","0",制造业,造纸和纸制品业,纸制品制造,,"320506111",临湖镇,E_5,,,,,,,,江苏省苏州市相城区望亭镇锦阳路101号2幢,"120.45825","31.41398",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YA3HX02",苏州华尔达智能门窗股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄桥街道华婷路18号,C,"33","331","3312","2",,"20250220","0",制造业,金属制品业,结构性金属制品制造,金属门窗制造,"320507002",黄桥街道,E_4,,,,,,,,江苏省苏州市相城区黄桥街道华婷路18号,"120.556547","31.391787",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YBXM188",苏州三广喷涂股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浏河镇闸南二路18号,C,"33","336",,"2",,"20250106","0",制造业,金属制品业,金属表面处理及热处理加工,,"320585111",浏河镇,E_4,,,,,,,,江苏省苏州市太仓市浏河镇闸南二路18号,"121.271664","31.495006",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YBXTM4W",苏州凯茂达家居设计股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",苏州市常熟市古里镇新桥村工业园1幢,C,"21","211",,"2",,"20250107","0",制造业,家具制造业,木质家具制造,,"320581107",古里镇,E_5,,,,,,,,江苏省苏州市常熟市古里镇元昌路5号,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YH1TA1C",苏州常丰盛纸业股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市双凤镇新湖周湖路68号,C,"22","223","2239","2",,"20240130","0",制造业,造纸和纸制品业,纸制品制造,其他纸制品制造,"320585109",双凤镇,E_5,,,,,,,,江苏省苏州市太仓市双凤镇新湖村周湖路68号,"121.033868","31.467665",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YULAL62",苏州拓思亿装潢装饰工程股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",凤阳路432号,C,"41","419",,"2",,"20240118","0",制造业,其他制造业,其他未列明制造业,,"320507111",度假区（阳澄湖镇）,E_8,,,,,,,,江苏省苏州市相城区阳澄湖镇枪堂村凤阳路432号,"120.690445","31.49086",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1YYFQ52Q",苏州盛洪亨精密机械股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市陆渡镇飞沪南路5号10幢,C,"35","356","3561","2",,"20250227","0",制造业,专用设备制造业,电子和电工机械专用设备制造,电工机械专用设备制造,"320585501",高新区,E_4,"0","1",,,,,,江苏省苏州市太仓市陆渡街道江南路68号,"121.18666","31.49169",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA200B780Q",苏州铝巧匠铝业股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区七都镇双塔桥村6组（七都卫生院东300米）,C,"33","331","3312","2",,"20240221","0",制造业,金属制品业,结构性金属制品制造,金属门窗制造,"320509104",七都镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA203LK95M",苏州淘赢天下金属制品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区平望镇梅堰玉堂村312国道旁69号1幢,C,"33","331","3311","2",,"20240314","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320509102",平望镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20BFW64C",太仓卓翱机械设备股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市双凤镇幸福路11号（原金属丝网总厂）,C,"33","331","3311","2",,"20240124","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320585109",双凤镇,E_4,,,,,,,,江苏省苏州市太仓市双凤镇幸福路11号,"121.033798","31.518379",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20FF4A0T",苏州宝利来钣金股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区观山路9号3#南,C,"34","348","3489","2",,"20240131","0",制造业,通用设备制造业,通用零部件制造,其他通用零部件制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇观山路9号国华工贸工业园3幢,"120.484656","31.3602",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20GR2R5E",苏州华世杰环保设备科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区七都镇勤幸村虹桥东路88号,C,"35","359","3591","0",,"20250116","0",制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,环境保护专用设备制造,"320509104",七都镇,E,,,,,,,,江苏省苏州市吴江区七都镇虹桥东路88号,"120.405917","30.914095",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA20MX8G2H",苏州弘丰阳机械设备股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄埭镇胡桥村22号11幢A区,C,"34","342","3429","2",,"20250317","0",制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,"320507103",黄埭镇,E_4,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20R1HJ4H",苏州钦海塑胶科技股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区科技城昆仑山路158号3号厂房,C,"29","292","2929","0",,"20240307","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505005",苏州科技城（东渚街道）,E_5,,,,,,,,江苏省苏州市虎丘区通安镇昆仑山路158号3幢,"120.416182","31.363827",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA20T6UG7D",苏州秦福林环保科技股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"41","419",,"2",,"20240122","0",制造业,其他制造业,其他未列明制造业,,"320506108",木渎镇,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20XFFA9H",苏州海之文精密科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄埭镇胡桥村22号10幢A区,C,"34","342","3429","2",,"20250314","0",制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,"320507103",黄埭镇,E_4,,,,,,,,江苏省苏州市相城区黄埭镇春光路188号,"120.557583","31.445582",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA20Y2WY37",苏州安丰泡塑制品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区震泽镇新乐村、双阳村,C,"29","292","2924","0",,"20250114","0",制造业,橡胶和塑料制品业,塑料制品业,泡沫塑料制造,"320509105",震泽镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA20YXUE1X",苏州康浩鑫木业股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市浮桥镇银港工业园（飞马路与茜泾路交叉口西南方向110米）,C,"20","203","2035","2",,"20240312","0",制造业,木材加工和木、竹、藤、棕、草制品业,木质制品制造,木制容器制造,"320585500",太仓港经济技术开发区,E_5,,,,,,,,江苏省苏州市太仓市浮桥镇飞马路银港工业园,"121.258521","31.560767",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA21NEMT2K",苏州鲸聚金属制品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区桃源镇东方大道50号1幢102室,C,"33","336",,"2",,"20240119","0",制造业,金属制品业,金属表面处理及热处理加工,,"320509106",桃源镇,E_4,,,,,,,,江苏省苏州市吴江区桃源镇东方大道50号1幢,"120.502954","30.804806",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA21WDYK1K",苏州红运食品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区桃源镇铜罗镇镇南路58号1幢101室,C,"14","146","1462","2",,"20250319","0",制造业,食品制造业,调味品、发酵制品制造,酱油、食醋及类似制品制造,"320509106",桃源镇,E_5,"0","1",,,,,,江苏省苏州市吴江区桃源镇镇南路58号1幢,"120.495838","30.818352",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA224JUB7R",苏州龙之翼家居科技股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",苏州市常熟市辛庄镇张桥卫公路121-2号,C,"21","211",,"2",,"20240311","0",制造业,家具制造业,木质家具制造,,"320581120",辛庄镇,E_5,,,,,,,,江苏省苏州市常熟市辛庄镇张桥卫公路121-2号,"120.592713","31.597535",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA22CMGG0E",苏州国之杰机械科技股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区金沙江路265号1幢102厂房,C,"34","348","3489","2",,"20250310","0",制造业,通用设备制造业,通用零部件制造,其他通用零部件制造,"320505005",苏州科技城（东渚街道）,E_4,"0","1",,,,,,江苏省苏州市虎丘区通安镇金沙江路265号1幢厂房,"120.413208","31.372116",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA22DLGU83",苏州谦圣泰陶瓷制品股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市沙溪镇岳王开发区岳杨路2号,C,"30","307","3071","2",,"20250218","0",制造业,非金属矿物制品业,陶瓷制品制造,建筑陶瓷制品制造,"320585110",沙溪镇,E_3,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA22G4KU38",苏州高森家居股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴中区临湖镇木东路6219号6幢,C,"20","203","2032","2",,"20250227","0",制造业,木材加工和木、竹、藤、棕、草制品业,木质制品制造,木门窗制造,"320509004",横扇街道,E_5,"0","1",,,,,,江苏省苏州市吴中区临湖镇木东路6219号6幢,"120.499481","31.153494",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA234TAB8Q",苏州优仕邦精密部件股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区渭塘镇渭泾塘路168号（霸王公司内7号楼）,C,"29","292","2929","2",,"20240123","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320507107",渭塘镇,E_5,,,,,,,,江苏省苏州市相城区渭塘镇渭泾塘路168号7号楼,"120.670727","31.453475",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA239EDK7Y",苏州华湃包装股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区临湖镇和安路200号7幢（A厂房）4层部分,C,"41","411","4119","0",,"20250225","0",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320506111",临湖镇,E,,,,,,,,江苏省苏州市吴中区临湖镇和安路200号7幢,"120.50812","31.167513",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA23BD1D1A",苏州银煊鑫金属制品股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区北桥街道友联工业园二区19号,C,"21","213",,"2",,"20250218","0",制造业,家具制造业,金属家具制造,,"320507004",北桥街道,E_5,,,,,,,,江苏省苏州市相城区北桥街道友胜路20号友联工业园,"120.6298","31.499485",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA256GU29F",苏州东卓精密钣金股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区观山路9号3幢南1车间,C,"34","342","3429","2",,"20240226","0",制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇观山路9号国华工贸工业园3幢,"120.484656","31.3602",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA25W4393F",苏州海杰包装科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",,C,"29","292","2921","2",,"20240115","0",制造业,橡胶和塑料制品业,塑料制品业,塑料薄膜制造,"320507107",渭塘镇,E_5,,,,,,,,江苏省苏州市相城区渭塘镇渭泾塘路168号,"120.670727","31.453475",,,"1",,,
2026-03-16 18:31:38.000,"91320500MA7FD4XJ0P",速豹精密切削技术（苏州）股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"33","332","3321","2",,"20240130","0",制造业,金属制品业,金属工具制造,切削工具制造,"320506109",胥口镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"91320500MA7HYLMR9R",苏江水产(江苏)股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",江苏省苏州市吴中区临湖浦庄镇和安路1068号,C,"13","136","1361","2",,"20250307","1",制造业,农副食品加工业,水产品加工,水产品冷冻加工,"320506111",临湖镇,E_5,"0","1",,,,,,江苏省苏州市吴中区临湖镇和安路1068号,"120.491514","31.169939",,,"1",,,
2026-03-16 18:31:38.000,"91320500MA7MURXJ2H",达勒克斯（苏州）精工科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",江苏省苏州市相城区太平镇聚金窜（太平工业园）兴太路3号1幢厂房一层,C,"33","339","3399","2",,"20250304","0",制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,"320507007",太平街道,E_4,,,,,,,,江苏省苏州市相城区太平街道聚金村兴太路3号1幢,"120.676659","31.405135",,,"1",,,
2026-03-16 18:31:38.000,"91320500MABXDNG45X",苏州通阳精密科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",江苏省苏州市相城区渭塘镇通成路80号2幢,C,"33","331","3311","2",,"20240226","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320507107",渭塘镇,E_4,,,,,,,,江苏省苏州市相城区渭塘镇通成路80号2幢,"120.655069","31.478908",,,"1",,,
2026-03-16 18:31:38.000,"91320500MACCWU7M0F",苏州衍沃智能科技股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市高新区塘西路31号第3幢东一楼,C,"41","419",,"2",,"20250310","0",制造业,其他制造业,其他未列明制造业,,"320505400",浒墅关经济技术开发区,E_8,,,,,,,,江苏省苏州市虎丘区浒墅关镇塘西路31号3幢,"120.503155","31.34503",,,"1",,,
2026-03-16 18:31:38.000,"91320500MACWHJAC4N",苏州七亦隐玻璃股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市高新区运新路15号鸿基科技园6号厂房1-3楼,C,"30","305","3059","2",,"20250305","0",制造业,非金属矿物制品业,玻璃制品制造,其他玻璃制品制造,"320505400",浒墅关经济技术开发区,E_5,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇运新路15号6幢,"120.52224","31.347135",,,"1",,,
2026-03-16 18:31:38.000,"9132050505024816X0",苏州博瑞检具有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市虎丘区永安路88号,C,"36","367",,"2",,"20240305","0",制造业,汽车制造业,汽车零部件及配件制造,,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇永安路88号,"120.52279","31.38996",,,"1",,,
2026-03-16 18:31:38.000,"91320505050295011F",菲沙机电科技（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区洋庄路6号,C,"35","352","3525","2",,"20250327","0",制造业,专用设备制造业,化工、木材、非金属加工专用设备制造,模具制造,"320505400",浒墅关经济技术开发区,E_4,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇洋庄路6号,"120.510797","31.344487",,,"1",,,
2026-03-16 18:31:49.000,"92320581MA1PKG40XW",常熟市尚湖镇鑫恒商业设备厂,江苏省,"320000",苏州市,"320500",常熟市,"320581",江苏省苏州市常熟市尚湖镇新巷村人民北路19号,C,"33","331","3311","0",,"20250213","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320581117",尚湖镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:38.000,"913205050518288604",汉升五金塑胶制品（苏州）有限公司高新区分公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区鹿山路79号2号厂房,C,"34","348","3489","0",,"20250324","1",制造业,通用设备制造业,通用零部件制造,其他通用零部件制造,"320505004",枫桥街道,E,,,,,,,,江苏省苏州市虎丘区枫桥街道鹿山路79号2幢,"120.527002","31.324636",,,"2",,,
2026-03-16 18:31:38.000,"91320505051847113Q",苏州中色德源环保科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区五台山路36号,C,"35","359","3591","2",,"20250226","1",制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,环境保护专用设备制造,"320505005",苏州科技城（东渚街道）,E_4,"0","1",,,,,,江苏省苏州市虎丘区通安镇五台山路36号,"120.435307","31.373511",,,"1",,,
2026-03-16 18:31:38.000,"91320505053511242G",苏州亚信玻璃有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区浒关分区中虹路8号,C,"30","305","3051","2",,"20240302","0",制造业,非金属矿物制品业,玻璃制品制造,技术玻璃制品制造,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,江苏省苏州市虎丘区浒墅关镇中虹路8号,"120.49891","31.36645",,,"1",,,
2026-03-16 18:31:38.000,"91320505055166358N",尼得科动力系统（浙江）有限公司苏州技术开发中心,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区何山路368号,C,"36","367",,"2",,"20250227","0",制造业,汽车制造业,汽车零部件及配件制造,,"320505002",狮山横塘街道,E_4,"0","1",,,,,,江苏省苏州市虎丘区狮山街道何山路368号,"120.515945","31.306595",,,"1",,,
